"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Martinez, RV_10","WOS:000264568200008
","","","","","",5
"Paine, CET_1","WOS:000264212400006
","Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.","UMR EcoFoG ENGREF, Campus Agron,BP 709, Kourou 97379, French Guiana","","","",1
"Harms, KE_1","WOS:000264212400006
","","","","","",2
"Ramos, J_1","WOS:000264212400006
","","","","","",3
"Rondon, XJ_1","WOS:000263175800003
","Miami Univ, Dept Bot, Oxford, OH 45056 USA.","Miami Univ, Dept Bot, Pearson Hall, Oxford, OH 45056 USA","","","",1
"Gorchov, DL_2","WOS:000263175800003
","","","","","",2
"Cornejo, Fernando_2","WOS:000263175800003
","","","","","",3
"Sergio, F_10","WOS:000261620800013
","CSIC, Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Ave Maria Luisa S-N,Pabellon Peru,Apdo 1056, E-41013 Seville, Spain","","","",1
"Blas, J_4","WOS:000261620800013
","CSIC, Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.","","","","",2
"Hiraldo, F_4","WOS:000261620800013
","CSIC, Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.","","","","",3
"Schleuning, Matthias_2","WOS:000261961100008
","Univ Marburg, Fachbereich Biol, D-35043 Marburg, Germany.","Johannes Gutenberg Univ Mainz, Inst Zool, Abt 5 Okol,Becherweg 13, D-55128 Mainz, Germany","","","",1
"Huaman, Vicky_1","WOS:000261961100008
","","","","","",2
"Matthies, Diethart_2","WOS:000261961100008
","","","","","",3
"Keeling, HC_1","WOS:000260856300013
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England","","","",1
"Baker, Timothy R._5","WOS:000260856300013
","","","","","",2
"Vasquez-Martinez, Rodolfo_1","WOS:000260856300013
","","","","","",3
"Monteagudo, Abel_4","WOS:000260856300013
","","","","","",4
"Phillips, Oliver L._9","WOS:000260856300013
","","","","","",5
"Brightsmith, DJ_2","WOS:000260939200015
","Duke Univ, Dept Biol, Durham, NC 27712 USA.","Texas A&M Univ, Dept Vet Pathol, Schubot Exot Bird Hlth Ctr, TAMU 4467, College Stn, TX 77843 USA","","","",1
"Stronza, A_1","WOS:000260939200015
","","","","","",2
"Holle, K_1","WOS:000260939200015
","","","","","",3
"Lopez-Darias, M_1","WOS:000258704400009
","Estac Biol Donana, CSIC, Dept Biol Aplicada, E-41013 Seville, Spain.","Estac Biol Donana, CSIC, Dept Biol Aplicada, Pabellon Peru,Avda Maria Luisa S-N, E-41013 Seville, Spain","","","",1
"Lobo, JM_1","WOS:000258704400009
","","","","","",2
"Gouat, P_1","WOS:000258704400009
","","","","","",3
"Schleuning, Matthias_2","WOS:000258379800022
","Univ Marburg, Fachbereich Biol, D-35043 Marburg, Germany.","Johannes Gutenberg Univ Mainz, Inst Zool, Abt V Okol, Becherweg 13, D-55128 Mainz, Germany","","","",1
"Huaman, Vicky_1","WOS:000258379800022
","","","","","",2
"Matthies, Diethart_2","WOS:000258379800022
","","","","","",3
"Vamosi, SM_1","WOS:000259259300013
","Univ Calgary, Dept Biol Sci, Calgary, AB T2N 1N4, Canada.","Univ Calgary, Dept Biol Sci, 2500 Univ Dr NW, Calgary, AB T2N 1N4, Canada","","","",1
"Mazer, SJ_1","WOS:000259259300013
","","","","","",2
"Cornejo, Fernando_2","WOS:000259259300013
","","","","","",3
"Pitman, NCA_9","WOS:000258581100001
","Duke Univ, Nicholas Sch Environm & Earth Sci, Ctr Trop Conservat, Durham, NC 27708 USA.","Asociac Conservac Cuenca Amazon, Jiron Cusco 499, Puerto Maldonado, Madre Dios, Peru","","","",1
"Mogollon, H_2","WOS:000258581100001
","","","","","",2
"Davila, Nallarett_2","WOS:000258581100001
","","","","","",3
"Rios, Marcos_2","WOS:000258581100001
","","","","","",4
"Garcia-Villacorta, R_1","WOS:000258581100001
","","","","","",5
"Guevara, J_1","WOS:000258581100001
","","","","","",6
"Baker, TR_10","WOS:000258581100001
","","","","","",7
"Monteagudo, Abel_4","WOS:000258581100001
","","","","","",8
"Phillips, OL_17","WOS:000258581100001
","","","","","",9
"Vasquez-Martinez, Rodolfo_1","WOS:000258581100001
","","","","","",10
"Ahuite, M_1","WOS:000258581100001
","","","","","",11
"Aulestia, M_3","WOS:000258581100001
","","","","","",12
"Cardenas, D_1","WOS:000258581100001
","","","","","",13
"Ceron, CE_4","WOS:000258581100001
","","","","","",14
"Loizeau, PA_1","WOS:000258581100001
","","","","","",15
"Neill, DA_6","WOS:000258581100001
","","","","","",16
"Percy, NV_1","WOS:000258581100001
","","","","","",17
"Palacios, WA_3","WOS:000258581100001
","","","","","",18
"Spichiger, R_1","WOS:000258581100001
","","","","","",19
"Valderrama, Elvis_3","WOS:000258581100001
","","","","","",20
"Twomey, E_1","WOS:000258288700006
","E Carolina Univ, Dept Biol, Greenville, NC 27858 USA.","E Carolina Univ, Dept Biol, Greenville, NC 27858 USA","","","",1
"Morales, Victor_1","WOS:000258288700006
","","","","","",2
"Summers, Kyle_2","WOS:000258288700006
","","","","","",3
"Sergio, F_10","WOS:000255464600029
","Univ Seville, CSIC, Dept Appl Biol, Estac Biol Donana, Seville 41013, Spain.","Univ Seville, CSIC, Dept Appl Biol, Estac Biol Donana, Avda Mara Luisa S-N,Pabellon Peru, Seville 41013, Spain","","","",1
"Newton, I_2","WOS:000255464600029
","","","","","",2
"Marchesi, L_3","WOS:000255464600029
","","","","","",3
"Hernandez, PA_1","WOS:000256754200004
","NatureServe, Arlington, VA USA.","2 Parr St, Toronto, ON M6J 2E3, Canada","","","",1
"Franke, I_1","WOS:000256754200004
","Univ Nacl Mayor San Marcos, Museo Historia Nat, Lima, Peru.","","","","",2
"Herzog, SK_1","WOS:000256754200004
","","","","","",3
"Pacheco, V_3","WOS:000256754200004
","Univ Nacl Mayor San Marcos, Museo Historia Nat, Lima, Peru.","","","","",4
"Paniagua, L_1","WOS:000256754200004
","NatureServe, Arlington, VA USA.","","","","",5
"Quintana, HL_1","WOS:000256754200004
","","","","","",6
"Soto, A_1","WOS:000256754200004
","Univ Nacl Agraria La Molina, Ctr Datos Conservac, Lima, Peru.","","","","",7
"Swenson, JJ_1","WOS:000256754200004
","","","","","",8
"Tovar, Carolina_1","WOS:000256754200004
","Univ Nacl Agraria La Molina, Ctr Datos Conservac, Lima, Peru.","","","","",9
"Valqui, TH_1","WOS:000256754200004
","","","","","",10
"Vargas, JT_1","WOS:000256754200004
","Museo Nacl Hist Nat, La Paz, Bolivia.","","","","",11
"Young, BE_3","WOS:000256754200004
","","","","","",12
"de la Torre, A_1","WOS:000253942200011
","Univ Nacl Agr Molina, Lima 12, Peru.","Univ British Columbia, Ctr Forest Condervat Genet, 3041-2424 Main Mall, Vancouver, BC V6T 1Z4, Canada","","","",1
"Lopez, C_1","WOS:000253942200011
","","","","","",2
"Yglesias, E_1","WOS:000253942200011
","","","","","",3
"Cornelius, JP_1","WOS:000253942200011
","","","","","",4
"Chao, KJ_3","WOS:000252899300005
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, RAINFOR Project, Leeds LS2 9JT, W Yorkshire, England.","Natl Taiwan Univ, Coll Life Sci, Inst Ecol & Evolut Biol, Taipei 10617, Taiwan","","","",1
"Phillips, OL_17","WOS:000252899300005
","","","","","",2
"Gloor, Emanuel_1","WOS:000252899300005
","","","","","",3
"Monteagudo, Abel_4","WOS:000252899300005
","","","","","",4
"Torres-Lezama, Armando_2","WOS:000252899300005
","","","","","",5
"Martinez, RV_10","WOS:000252899300005
","","","","","",6
"Agostinho, F_1","WOS:000251918600003
","FEA Coll Food Engn, Unicamp, BR-13083862 Campinas, SP, Brazil.","","","","",1
"Diniz, G_1","WOS:000251918600003
","","","","","",2
"Siche, R_1","WOS:000251918600003
","","","","","",3
"Ortega, E_1","WOS:000251918600003
","","FEA Coll Food Engn, Unicamp, CP 6121, BR-13083862 Campinas, SP, Brazil","","","",4
"Serrano, D_5","WOS:000260620700018
","CSIC, Estac Biol Donana, Dept Conservat Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Conservat Biol, Pabellon Peru,Avda Maria Luisa S-N, Seville 41013, Spain","","","",1
"Carrete, M_2","WOS:000260620700018
","CSIC, Estac Biol Donana, Dept Conservat Biol, Seville 41013, Spain.","","","","",2
"Tella, JL_5","WOS:000260620700018
","CSIC, Estac Biol Donana, Dept Conservat Biol, Seville 41013, Spain.","","","","",3
"Wolff, M_1","WOS:000251629300020
","ZMT, D-28359 Bremen, Germany.","ZMT, Fahrenheitstr 6, D-28359 Bremen, Germany","","","",1
"Taylor, M_1","WOS:000251629300020
","","","","","",2
"Mendo, J_1","WOS:000251629300020
","","","","","",3
"Yamashiro, Carmen_2","WOS:000251629300020
","","","","","",4
"Horgan, FG_4","WOS:000250916300004
","World Bank, Div Evironm & Socially Sustainable Dev, Washington, DC 20433 USA.","Oak Pk Res Ctr, Carlow, Ireland","","","",1
"Quiring, DT_4","WOS:000250916300004
","","","","","",2
"Lagnaoui, A_6","WOS:000250916300004
","","","","","",3
"Salas, AR_2","WOS:000250916300004
","","","","","",4
"Pelletier, Y_4","WOS:000250916300004
","","","","","",5
"Willig, MR_1","WOS:000249880900009
","Univ Connecticut, Ctr Environm Sci & Engn, Dept Ecol & Evolut Biol, Storrs, CT 06269 USA.","Univ Connecticut, Ctr Environm Sci & Engn, Dept Ecol & Evolut Biol, Storrs, CT 06269 USA","","","",1
"Presley, SJ_1","WOS:000249880900009
","","","","","",2
"Bloch, CP_1","WOS:000249880900009
","","","","","",3
"Hice, CL_1","WOS:000249880900009
","","","","","",4
"Yanoviak, SP_2","WOS:000249880900009
","","","","","",5
"Diaz, MM_1","WOS:000249880900009
","","","","","",6
"Chauca, LA_1","WOS:000249880900009
","","","","","",7
"Pacheco, V_3","WOS:000249880900009
","","","","","",8
"Weaver, SC_2","WOS:000249880900009
","","","","","",9
"Sergio, F_10","WOS:000249805300001
","Estac Biol Donana, Dept Appl Biol, CSIC, E-41013 Seville, Spain.","Estac Biol Donana, Dept Appl Biol, CSIC, Avda Maria Luisa s-n,Pabellon Peru,Apdo 1056, E-41013 Seville, Spain","","","",1
"Pedrini, P_3","WOS:000249805300001
","","","","","",2
"Pico, FX_1","WOS:000250297300028
","CSIC, Pabellon Peru, Seville 41013, Spain.","CSIC, Pabellon Peru, Stn Biol Donana,Avda Maria Luisa S-N, Seville 41013, Spain","","","",1
"van Groenendael, J_1","WOS:000250297300028
","","","","","",2
"Costa, JF_1","WOS:000250262100007
","Univ Concepcion, Dept Bot, Concepcion, Chile.","","","","",1
"Cosio, W_1","WOS:000250262100007
","","","","","",2
"Gianoli, E_3","WOS:000250262100007
","","Univ Concepcion, Dept Bot, Casilla 160-C, Concepcion, Chile","","","",3
"Horgan, FG_4","WOS:000249222100001
","Univ New Brunswick, Populat Ecol Grp, Dept Biol, Fredericton, NB E3B 6C2, Canada.","Teagasc, Oak Pk Res Ctr, Carlow, Ireland","","","",1
"Quiring, DT_4","WOS:000249222100001
","","","","","",2
"Lagnaoui, A_6","WOS:000249222100001
","","","","","",3
"Pelletier, Y_4","WOS:000249222100001
","","","","","",4
"Saldana, A_1","WOS:000248941500006
","Univ Concepcion, Dept Bot, Concepcion, Chile.","Univ Concepcion, Dept Bot, Casilla 160-C, Concepcion, Chile","","","",1
"Lusk, CH_1","WOS:000248941500006
","","","","","",2
"Gonzales, WL_2","WOS:000248941500006
","","","","","",3
"Gianoli, E_3","WOS:000248941500006
","","","","","",4
"Sergio, F_10","WOS:000249498300002
","Consejo Super Invest Cientificas, Estac Biol Donana, Dept Conserval Biol, Seville 41013, Spain.","Consejo Super Invest Cientificas, Estac Biol Donana, Dept Conserval Biol, Ave Maria Luisa S-N,Pabellon Peru,Apdo 1046, Seville 41013, Spain","","","",1
"Blas, J_4","WOS:000249498300002
","","","","","",2
"Forero, MG_3","WOS:000249498300002
","","","","","",3
"Donazar, JA_6","WOS:000249498300002
","","","","","",4
"Hiraldo, F_4","WOS:000249498300002
","","","","","",5
"Zambrana, NYP_1","WOS:000249208000004
","Aarhus Univ, Dept Biol Sci, DK-8000 Aarhus C, Denmark.","","","","",1
"Byg, A_1","WOS:000249208000004
","","","","","",2
"Svenning, JC_3","WOS:000249208000004
","","","","","",3
"Moraes, M_1","WOS:000249208000004
","","","","","",4
"Grandez, Cesar_2","WOS:000249208000004
","","","","","",5
"Balslev, Henrik_2","WOS:000249208000004
","","Aarhus Univ, Dept Biol Sci, 1540 Ny Munkegade, DK-8000 Aarhus C, Denmark","","","",6
"La Torre-Cuadros, MDLA_1","WOS:000249208000015
","Univ Nacl Agr La Molina, Herbario Forestal MOL, Lima, Peru.","Univ Nacl Agr La Molina, Herbario Forestal MOL, Apdo 456,Lima 1, Lima, Peru","","","",1
"Herrando-Perez, S_1","WOS:000249208000015
","","","","","",2
"Young, KR_1","WOS:000249208000015
","","","","","",3
"Weiser, MD_1","WOS:000248959300013
","Univ Arizona, Dept Ecol & Evolut, Tucson, AZ 85721 USA.","Univ Arizona, Dept Ecol & Evolut, 1041 E Lowell St, Tucson, AZ 85721 USA","","","",1
"Enquist, BJ_1","WOS:000248959300013
","","","","","",2
"Boyle, Brad_1","WOS:000248959300013
","","","","","",3
"Killeen, TJ_5","WOS:000248959300013
","","","","","",4
"Jorgensen, PM_1","WOS:000248959300013
","","","","","",5
"Fonseca, G_1","WOS:000248959300013
","","","","","",6
"Jennings, MD_1","WOS:000248959300013
","","","","","",7
"Kerkhoff, AJ_1","WOS:000248959300013
","","","","","",8
"Lacher, TE_1","WOS:000248959300013
","","","","","",9
"Monteagudo, Abel_4","WOS:000248959300013
","","","","","",10
"Vargas, MPN_1","WOS:000248959300013
","","","","","",11
"Phillips, OL_17","WOS:000248959300013
","","","","","",12
"Swenson, NG_1","WOS:000248959300013
","","","","","",13
"Martinez, RV_10","WOS:000248959300013
","","","","","",14
"Hijmans, RJ_1","WOS:000247127900008
","Int Rice Res Inst, Los Banos, Laguna, Philippines.","Int Rice Res Inst, DAPO Box 7777, Manila, Philippines","","","",1
"Gavrilenko, T_1","WOS:000247127900008
","","","","","",2
"Stephenson, S_1","WOS:000247127900008
","","","","","",3
"Bamberg, J_1","WOS:000247127900008
","","","","","",4
"Salas, AW_1","WOS:000247127900008
","","","","","",5
"Spooner, DM_1","WOS:000247127900008
","","","","","",6
"Berkov, A_1","WOS:000247779400013
","CUNY City Coll, Dept Biol, New York, NY 10031 USA.","CUNY City Coll, Dept Biol, Convent Ave at 138th St, New York, NY 10031 USA","","","",1
"Feinstein, J_1","WOS:000247779400013
","","","","","",2
"Small, J_1","WOS:000247779400013
","","","","","",3
"Nkamany, M_1","WOS:000247779400013
","","","","","",4
"Gonzales, WL_2","WOS:000246224700011
","Univ Concepcion, Dept Bot, Concepcion, Chile.","Univ Concepcion, Dept Bot, Casilla 160-C, Concepcion, Chile","","","",1
"Suarez, LH_2","WOS:000246224700011
","","","","","",2
"Guinez, R_1","WOS:000246224700011
","","","","","",3
"Medel, Rodrigo_1","WOS:000246224700011
","","","","","",4
"Vila, M_2","WOS:000246574300013
","Univ Autonoma Barcelona, CREAF Ctr Ecol Res & Forestry Applicat, ES-08193 Barcelona, Spain.","CSIC, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru, ES-41013 Seville, Spain","","","",1
"Gimeno, I_1","WOS:000246574300013
","","","","","",2
"Baker, TR_10","WOS:000246614700010
","Univ Leeds, Sch Geog Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","Univ Leeds, Sch Geog Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England","","","",1
"Coronado, ENH_1","WOS:000246614700010
","","","","","",2
"Phillips, OL_17","WOS:000246614700010
","","","","","",3
"Martin, J_1","WOS:000246614700010
","","","","","",4
"van der Heijden, GMF_1","WOS:000246614700010
","","","","","",5
"Garcia, MB_1","WOS:000246614700010
","","","","","",6
"Espejo, JS_1","WOS:000246614700010
","","","","","",7
"Rochon, C_1","WOS:000247113400013
","Univ Laval, Dept Sci Bois & Foret, Quebec City, PQ G1K 7P4, Canada.","","","","",1
"Margolis, HA_2","WOS:000247113400013
","","Univ Laval, Dept Sci Bois & Foret, Pavillon Abitibi Price, Quebec City, PQ G1K 7P4, Canada","","","",2
"Weber, JC_3","WOS:000247113400013
","","","","","",3
"Squeo, FA_2","WOS:000245933100005
","Univ La Serena, Dept Biol, La Serena, Chile.","Univ La Serena, Dept Biol, Casilla 599, La Serena, Chile","","","",1
"Holmgren, M_1","WOS:000245933100005
","","","","","",2
"Jimenez, Milagros A._1","WOS:000245933100005
","","","","","",3
"Alban, L_1","WOS:000245933100005
","","","","","",4
"Reyes, J_1","WOS:000245933100005
","","","","","",5
"Gutierrez, JR_1","WOS:000245933100005
","","","","","",6
"Thieme, M_1","WOS:000246090400003
","World Wildlife Fund, Conservat Sci Program, Washington, DC 20037 USA.","World Wildlife Fund, Conservat Sci Program, 1250 24th St,NW, Washington, DC 20037 USA","","","",1
"Lehner, B_1","WOS:000246090400003
","","","","","",2
"Abell, R_1","WOS:000246090400003
","","","","","",3
"Hamilton, SK_1","WOS:000246090400003
","","","","","",4
"Kellndorfer, J_1","WOS:000246090400003
","","","","","",5
"Powell, George V. N._1","WOS:000246090400003
","","","","","",6
"Riveros, JC_2","WOS:000246090400003
","","","","","",7
"Roberts, JL_1","WOS:000244113900005
","E Carolina Univ, Dept Biol, Greenville, NC 27858 USA.","","","","",1
"Brown, JL_1","WOS:000244113900005
","","","","","",2
"Schulte, R_3","WOS:000244113900005
","","","","","",3
"Arizabal, W_1","WOS:000244113900005
","","","","","",4
"Summers, Kyle_2","WOS:000244113900005
","","E Carolina Univ, Dept Biol, Greenville, NC 27858 USA","","","",5
"Bertrand, Sophie_3","WOS:000245744200004
","IRD, Ctr Rech Halieut Mediterraneenne & Trop, F-34203 Sete, France.","Teruel 357,Casilla 18-1209, Lima 18, Peru","","","",1
"Bertrand, Arnaud_3","WOS:000245744200004
","","","","","",2
"Guevara-Carrasco, R_1","WOS:000245744200004
","","","","","",3
"Gerlotto, F_2","WOS:000245744200004
","","","","","",4
"Tobler, Mathias W._1","WOS:000244684700006
","Bot Res Inst Texas, Ft Worth, TX 76102 USA.","","","","",1
"Honorio, Euridice_1","WOS:000244684700006
","","","","","",2
"Janovec, J_1","WOS:000244684700006
","","Bot Res Inst Texas, 509 Pecan St, Ft Worth, TX 76102 USA","","","",3
"Reynel, Carlos_1","WOS:000244684700006
","","","","","",4
"Vila, M_2","WOS:000244227800009
","Estac Biol Donana, CSIC, E-41013 Seville, Spain.","Estac Biol Donana, CSIC, Avd Marie Luisa S-N,Pabellon Peru, E-41013 Seville, Spain","","","",1
"Vayreda, J_1","WOS:000244227800009
","","","","","",2
"Comas, L_1","WOS:000244227800009
","","","","","",3
"Ibanez, JJ_1","WOS:000244227800009
","","","","","",4
"Mata, T_1","WOS:000244227800009
","","","","","",5
"Obon, B_1","WOS:000244227800009
","","","","","",6
"Pitman, NCA_9","WOS:000244148800034
","Duke Univ, Nicholas Sch Environm & Earth Sci, Ctr Trop Conservat, Durham, NC 27708 USA.","Amazon Conservat Assoc, Jiron Cusco 499, Madre De Dios, Peru","","","",1
"Azaldegui, MDL_1","WOS:000244148800034
","","","","","",2
"Salas, K_1","WOS:000244148800034
","","","","","",3
"Vigo, GT_1","WOS:000244148800034
","","","","","",4
"Lutz, DA_1","WOS:000244148800034
","","","","","",5
"Sahley, CT_2","WOS:000244148800018
","CONATURA, Asociac Invest & Conservac Nat, Arequipa, Peru.","2659 Boston Mills Rd, Richfield, OH 44141 USA","","","",1
"Vargas, JT_1","WOS:000244148800018
","CONATURA, Asociac Invest & Conservac Nat, Arequipa, Peru.","","","","",2
"Valdivia, JS_1","WOS:000244148800018
","CONATURA, Asociac Invest & Conservac Nat, Arequipa, Peru.","","","","",3
"Boersma, PD_1","WOS:000246486800019
","Univ Washington, Dept Biol, Seattle, WA 98195 USA.","Univ Washington, Dept Biol, Box 351800, Seattle, WA 98195 USA, USA","","","",1
"Rebstock, GA_1","WOS:000246486800019
","","","","","",2
"Stokes, DL_1","WOS:000246486800019
","","","","","",3
"Majluf, Patricia_2","WOS:000246486800019
","","","","","",4
"Brehmer, P_1","WOS:000245862000025
","Ctr Rech Halieut Mediterraneenne & Trop, IRD, IFREMER, F-34203 Sete, France.","Ctr Rech Halieut Mediterraneenne & Trop, IRD, IFREMER, 1 Ave Jean Monnet,BP 171, F-34203 Sete, France","","","",1
"Gerlotto, F_2","WOS:000245862000025
","","","","","",2
"Laurent, C_1","WOS:000245862000025
","","","","","",3
"Cotel, P_1","WOS:000245862000025
","","","","","",4
"Achury, A_1","WOS:000245862000025
","","","","","",5
"Samb, B_1","WOS:000245862000025
","","","","","",6
"Delgado, MM_1","WOS:000243240200002
","CSIC, Dept Conservat Biol, Estac Biol Donana, Seville 41013, Spain.","CSIC, Dept Conservat Biol, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru,Apdo 1056, Seville 41013, Spain","","","",1
"Penteriani, V_11","WOS:000243240200002
","CSIC, Dept Conservat Biol, Estac Biol Donana, Seville 41013, Spain.","","","","",2
"Penteriani, V_11","WOS:000243060000019
","CSIC, Dept Conservat Biol, Estac Biol Donana, Seville 41013, Spain.","CSIC, Dept Conservat Biol, Estac Biol Donana, Avda Maria Luisa SN,Pabellon Peru,Apdo 1056, Seville 41013, Spain","","","",1
"Delgado, MD_1","WOS:000243060000019
","","","","","",2
"Alonso-Alvarez, C_1","WOS:000243060000019
","","","","","",3
"Sergio, F_10","WOS:000243060000019
","","","","","",4
"Seimon, TA_1","WOS:000243403900023
","Columbia Univ, New York, NY 10032 USA.","Columbia Univ, 630 W 168th St, New York, NY 10032 USA","","","",1
"Seimon, A_1","WOS:000243403900023
","","","","","",2
"Daszak, P_1","WOS:000243403900023
","","","","","",3
"Halloy, SRP_1","WOS:000243403900023
","","","","","",4
"Schloegel, LM_1","WOS:000243403900023
","","","","","",5
"Aguilar, CA_1","WOS:000243403900023
","","","","","",6
"Sowell, P_1","WOS:000243403900023
","","","","","",7
"Hyatt, AD_1","WOS:000243403900023
","","","","","",8
"Konecky, B_1","WOS:000243403900023
","","","","","",9
"Simmons, JE_1","WOS:000243403900023
","","","","","",10
"Sergio, F_10","WOS:000241677100001
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Ave Maria Lusia S-N,Pabellon Peru, Seville 41013, Spain","","","",1
"Newton, I_2","WOS:000241677100001
","","","","","",2
"Marchesi, L_3","WOS:000241677100001
","","","","","",3
"Pedrini, P_3","WOS:000241677100001
","","","","","",4
"Arana, M_1","WOS:000241955000005
","Univ Peruana Cayetano Heredia, Fac Ciencias & Filosofia, Dept Acad Cencias Biol & Fisiol, Lima, Peru.","","","","",1
"Ruiz-Luna, ML_1","WOS:000241955000005
","Univ Peruana Cayetano Heredia, Fac Ciencias & Filosofia, Dept Acad Cencias Biol & Fisiol, Lima, Peru.","","","","",2
"Maria, SS_1","WOS:000241955000005
","Univ Peruana Cayetano Heredia, Fac Ciencias & Filosofia, Dept Acad Cencias Biol & Fisiol, Lima, Peru.","","","","",3
"Ramirez, O_1","WOS:000241955000005
","Univ Peruana Cayetano Heredia, Fac Ciencias & Filosofia, Dept Acad Cencias Biol & Fisiol, Lima, Peru.","Univ Peruana Cayetano Heredia, Fac Ciencias & Filosofia, Dept Acad Cencias Biol & Fisiol, Ave Honorio Delgado 430,Urbanizac Ingn, Lima, Peru","","","",4
"Phillips, OL_17","WOS:000242724500020
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","Dorset Cty Council, Jurass Coast World Heritage Site, Dorchester, England","","","",1
"Rose, S_4","WOS:000242724500020
","","","","","",2
"Mendoza, AM_2","WOS:000242724500020
","","","","","",3
"Vargas, PN_11","WOS:000242724500020
","","","","","",4
"Brightsmith, Donald J._1","WOS:000242418500014
","Duke Univ, Dept Biol, Durham, NC 27708 USA.","Duke Univ, Dept Biol, Box 90338, Durham, NC 27708 USA","","","",1
"Bravo, A_1","WOS:000242418500014
","","","","","",2
"Awkerman, JA_1","WOS:000243091800008
","Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA.","Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA","","","",1
"Huyvaert, KP_1","WOS:000243091800008
","","","","","",2
"Mangel, Jeffrey C._4","WOS:000243091800008
","","","","","",3
"Shigueto, JA_1","WOS:000243091800008
","","","","","",4
"Anderson, DJ_1","WOS:000243091800008
","","","","","",5
"Pertoldi, C_2","WOS:000242448300006
","CSIC, Dept Appl Biol, Estac Biol Donana, Seville 41013, Spain.","","","","",1
"Negro, JJ_3","WOS:000242448300006
","","CSIC, Dept Appl Biol, Estac Biol Donana, Pabellon Peru,Avda Maria Luisa S-N, Seville 41013, Spain","","","",2
"Munoz, J_1","WOS:000242448300006
","","","","","",3
"Barbanera, F_1","WOS:000242448300006
","","","","","",4
"Garrido, H_1","WOS:000242448300006
","","","","","",5
"Sergio, F_10","WOS:000241823900003
","CSIC, Dept Conservat Biol, Estac Biol Donana, Seville 41013, Spain.","CSIC, Dept Conservat Biol, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru,Apdo 1056, Seville 41013, Spain","","","",1
"Pedrini, P_3","WOS:000241823900003
","","","","","",2
"Rizzolli, F_1","WOS:000241823900003
","","","","","",3
"Marchesi, L_3","WOS:000241823900003
","","","","","",4
"Normand, S_2","WOS:000240399100002
","Aarhus Univ, Dept Biol Sci, DK-8000 Aarhus C, Denmark.","","","","",1
"Vormisto, J_2","WOS:000240399100002
","","","","","",2
"Svenning, JC_3","WOS:000240399100002
","","","","","",3
"Grandez, Cesar_2","WOS:000240399100002
","","","","","",4
"Balslev, Henrik_2","WOS:000240399100002
","","Aarhus Univ, Dept Biol Sci, Bldg 1540,Ny Munkegade, DK-8000 Aarhus C, Denmark","","","",5
"Yanoviak, SP_2","WOS:000241362400020
","Univ Texas, Med Branch, Ctr Biodef & Emerging Infect Dis, Galveston, TX 77555 USA.","Univ Texas, Med Branch, Ctr Biodef & Emerging Infect Dis, 301 Univ Blvd, Galveston, TX 77555 USA","","","",1
"Paredes, JER_1","WOS:000241362400020
","","","","","",2
"Lounibos, LP_1","WOS:000241362400020
","","","","","",3
"Weaver, SC_2","WOS:000241362400020
","","","","","",4
"de Oliveira, LR_1","WOS:000239586900004
","GEMARS, BR-90440150 Porto Alegre, RS, Brazil.","GEMARS, Rua Felipe Neri 283-203, BR-90440150 Porto Alegre, RS, Brazil","","","",1
"Arias-Schreiber, M_2","WOS:000239586900004
","","","","","",2
"Meyer, D_1","WOS:000239586900004
","","","","","",3
"Morgante, JS_1","WOS:000239586900004
","","","","","",4
"Davidson, DW_1","WOS:000239634900009
","Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA.","Univ Utah, Dept Biol, 257 South,1400 East, Salt Lake City, UT 84112 USA","","","",1
"Castro-Delgado, SR_1","WOS:000239634900009
","","","","","",2
"Arias, JA_1","WOS:000239634900009
","","","","","",3
"Mann, J_1","WOS:000239634900009
","","","","","",4
"Buston, PM_2","WOS:000239735300017
","Cornell Univ, Dept Neurobiol & Behav, Ithaca, NY 14853 USA.","CSIC, Estac Biol Donana, Avenida Maria Luisa S-N,Pabellon Peru,Apdo 1056, Seville 41013, Spain","","","",1
